INDEX,LON,LAT,ID1,ID2,ID3,SRC_VAL,SINK_VAL,FID,XPOS,YPOS
268,119.25912,11.111949000000001,17543,1046,0,0.01,0.45833333,18848,52,74
269,119.25912,11.114449,17544,1046,1,0.01,0.45833333,18849,53,74
270,119.25912,11.121949,17545,1063,1,0.038333333,0.0,18852,56,74
271,119.25912,11.124449,17545,1063,1,0.038333333,0.0,18853,57,74
272,119.25912,11.126949,17545,1047,1,0.005,0.0,18854,58,74
273,119.25912,11.20695,17556,1049,1,0.005,0.0,18886,90,74
274,119.25912,11.216951,17557,1067,1,0.02,0.025,18890,94,74
275,119.25912,11.219451,17558,1067,1,0.02,0.025,18891,95,74
276,119.25912,11.224451,17558,1050,1,0.033333333,0.008333333299999999,18893,97,74
277,119.26163000000001,10.981949,17526,1040,0,0.20666667,0.33833333,19050,0,75
278,119.26163000000001,10.984449,17526,1040,0,0.20666667,0.33833333,19051,1,75
279,119.26163000000001,10.986949000000001,17527,1041,0,0.20666667,0.28166667,19052,2,75
280,119.26163000000001,11.111949000000001,17543,1046,0,0.01,0.45833333,19102,52,75
281,119.26163000000001,11.114449,17544,1046,1,0.01,0.45833333,19103,53,75
282,119.26163000000001,11.11695,17544,1062,1,0.005,0.0033333333,19104,54,75
283,119.26163000000001,11.119449000000001,17544,1062,1,0.005,0.0033333333,19105,55,75
284,119.26163000000001,11.121949,17545,1063,1,0.038333333,0.0,19106,56,75
285,119.26163000000001,11.124449,17545,1063,1,0.038333333,0.0,19107,57,75
286,119.26163000000001,11.201949,17555,1049,0,0.005,0.0,19138,88,75
287,119.26163000000001,11.204449,17556,1049,1,0.005,0.0,19139,89,75
288,119.26163000000001,11.20695,17556,1049,1,0.005,0.0,19140,90,75
289,119.26413000000001,10.984449,17722,1040,1,0.20666667,0.33833333,19305,1,76
290,119.26413000000001,10.986949000000001,17723,1041,1,0.20666667,0.28166667,19306,2,76
291,119.26413000000001,10.989449,17723,1041,1,0.20666667,0.28166667,19307,3,76
292,119.26413000000001,10.99195,17723,1041,1,0.20666667,0.28166667,19308,4,76
293,119.26413000000001,11.00195,17725,1058,0,0.115,0.17833333,19312,8,76
294,119.26413000000001,11.194449,17750,1065,0,0.016666667,0.0,19389,85,76
295,119.26413000000001,11.196949,17751,1066,0,0.011666667,0.0,19390,86,76
296,119.26413000000001,11.199449000000001,17751,1066,0,0.011666667,0.0,19391,87,76
297,119.26413000000001,11.201949,17751,1066,0,0.011666667,0.0,19392,88,76
298,119.26413000000001,11.204449,17752,1066,1,0.011666667,0.0,19393,89,76
299,119.26663,10.986949000000001,17723,1041,1,0.20666667,0.28166667,19560,2,77
300,119.26663,10.989449,17723,1041,1,0.20666667,0.28166667,19561,3,77
301,119.26663,10.99195,17723,1057,1,0.21833333,0.16833333,19562,4,77
302,119.26663,10.99445,17724,1057,0,0.21833333,0.16833333,19563,5,77
303,119.26663,10.99945,17724,1057,0,0.21833333,0.16833333,19565,7,77
304,119.26663,11.00195,17725,1058,0,0.115,0.17833333,19566,8,77
305,119.26663,11.004449000000001,17725,1058,0,0.115,0.17833333,19567,9,77
306,119.26663,11.01695,17727,1060,0,0.07666666700000001,0.55333333,19572,14,77
